Rank	Taxonpath	Taxon	Pelagic01_2000uM	Pelagic01_1000uM	Pelagic1_500uM	Pelagic1_100uM	Pelagic1_Placa	LEK-01_Placa	LEK-01_100uM	LEK-01_500uM	LEK-02_Placa	LEK-02_100uM	LEK-02_500uM	LEK-02_2000uM	LEK-03_Placa	LEK-03_100uM	LEK-03_500uM	LEK-03_2000uM	PAS-01_Placa	PAS-01_100uM	PAS-01_500uM	PAS-02_Placa	PAS-02_100uM	PAS-02_500uM	PAS-02_2000uM	PAS-03_Placa	PAS-03_100uM	PAS-03_500uM	PAS-03_2000uM	ZUM-01_Placa	ZUM-01_100uM	ZUM-01_500uM	ZUM-01_2000uM	ZUM-02_Placa	ZUM-02_100uM	ZUM-02_500uM	ZUM-02_2000uM	ZUM-03_Placa	ZUM-03_100uM	ZUM-03_500uM
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Hexanauplia;Harpacticoida;Harpacticoida sp. 09PROBE	Harpacticoida sp. 09PROBE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00597609561753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Galatheidae	Galatheidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000770416024653	0.0	0.00423565652676	0.00348525469169	0.000694685654741	0.0	0.0	0.000301659125189	0.0	0.0	0.0	0.000948380978187	0.0	0.0	0.0	0.00195469702196	0.0	0.00134952766532	0.0	0.000438020148927
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Porcellanidae	Porcellanidae	0.0148369417632	0.00609078720552	0.00384506644049	0.0190446935955	0.000801596066835	0.0314525810324	0.00272479564033	0.0786256595033	0.00519811690859	0.00296042380804	0.0248015873016	0.00282928003853	0.0186861876324	0.0016604400166	0.0363680154143	0.00175503417698	0.0358565737052	0.0317498209597	0.0104006163328	0.0172645309802	0.0589141316904	0.0134048257373	0.00646057658909	0.0142380708055	0.0301439128744	0.00814479638009	0.0129464878502	0.000992457324335	0.000266311584554	0.00772253082238	0.000636841267314	0.00272628135224	0.00712540716612	0.0303552949293	0.0	0.00472334682861	0.00553709856035	0.00744634253176
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Paguridae	Paguridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0083133197857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135482996884	0.000955261900971	0.0	0.0	0.00160975048867	0.000549450549451	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Goneplacidae	Goneplacidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000198491464867	0.00106524633822	0.0	0.000159210316829	0.000545256270447	0.00346091205212	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Inachidae	Inachidae	0.0	0.0	0.0	0.0	0.0	0.00216086434574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000268096514745	0.00361236540465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Majidae	Majidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000238720458343	0.0123266563945	0.000191828122003	0.000770119368502	0.0198391420912	0.00125043417853	0.00141097998974	0.000388953714508	0.0168929110106	0.00212455185234	0.00158793171894	0.000532623169108	0.0780382062051	0.00604999203948	0.0	0.00244299674267	0.0864665976774	0.00172684458399	0.00303643724696	0.0	0.0289093298292
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Pilumnidae	Pilumnidae	0.655738514331	0.00126412564643	0.00189426067289	0.0183535555214	0.000516584131961	0.00480192076831	0.00467107824056	0.113627589757	0.00441349548843	0.00701153007167	0.191326530612	0.021851673489	0.0281256020035	0.00913242009132	0.186897880539	0.0804544614816	0.00398406374502	0.0	0.00269645608629	0.00997506234414	0.0284944166346	0.0152815013405	0.0630774574505	0.00487429451001	0.0108907040062	0.0027149321267	0.0110875049794	0.0	0.0	0.0	0.0	0.00654307524537	0.0	0.0197769345751	0.00180533751962	0.0	0.00332225913621	0.0227770477442
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Polybiidae	Polybiidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0213375207833	0.0	0.000477440916687	0.00346687211094	0.000191828122003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
family	Cellular organisms;Eukaryota;Amorphea;Metazoa;Arthropoda;Malacostraca;Decapoda;Xanthidae	Xanthidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00746628131021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
